"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 14/03/2023 13:01:46",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave genérico","Genérico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","14 Huevo","032","Huevo","004","SAN JUAN, ROJO, PAQ DE 18 PZAS                              ","43","1","PAQ   ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","14 Huevo","032","Huevo","005","SAN JUAN, BLANCO, A GRANEL                                  ","42.2","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","14 Huevo","032","Huevo","006","SAN JUAN, BLANCO, A GRANEL                                  ","44","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","14 Huevo","032","Huevo","007","BLANCO, A GRANEL                                            ","42","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","14 Huevo","032","Huevo","008","SAN JUAN, BLANCO, PAQ DE 30 PZAS                            ","71.25","1","PAQ   ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","14 Huevo","032","Huevo","009","ORESPI, BLANCO, PAQ DE 30 PZAS                              ","65","1","PAQ   ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","14 Huevo","032","Huevo","010","BACHOCO, BLANCO, A GRANEL                                   ","38","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","12 Leche procesada","034","Leche en polvo","001","NESTLE, DESLACTOSADA, SVELTY, BOLSA DE 1400 GR              ","176.43","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","12 Leche procesada","034","Leche en polvo","002","NESTLE, DESCREMADA, SVELTY, FIGURA 0%, BOLSA DE 360 GR      ","159.72","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","12 Leche procesada","034","Leche en polvo","003","NESTLE, DESLACTOSADA, CARNATION CLAVEL, BOLSA DE 460 GR     ","114.13","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","12 Leche procesada","034","Leche en polvo","004","NESTLE, ENTERA, NIDO, FORTI CRECE, SOBRE DE 20 GR           ","1050","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","12 Leche procesada","034","Leche en polvo","005","NESTLE, FORMULA LACTEA, NIDO KINDER, 1 A 3 AÑOS, BOLSA 144 G","180.44","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","11 Leche pasteurizada y fresca","036","Leche pasteurizada y fresca","001","SMART MP, PASTEURIZADA, BOTE DE 1890 ML                     ","21.42","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","11 Leche pasteurizada y fresca","036","Leche pasteurizada y fresca","002","ALPURA, PASTEURIZADA, ENTERA, CLASICA, BOTE DE 1000 ML      ","19.9","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","11 Leche pasteurizada y fresca","036","Leche pasteurizada y fresca","003","BIMBO, SABORIZADA, NITO, SABOR CHOCOLATE, BOTE DE 236 ML    ","48.73","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","11 Leche pasteurizada y fresca","036","Leche pasteurizada y fresca","004","LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT                    ","24","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","11 Leche pasteurizada y fresca","036","Leche pasteurizada y fresca","005","MP, PASTEURIZADA, ENTERA, BOTE DE 1 LT                      ","18.45","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","11 Leche pasteurizada y fresca","036","Leche pasteurizada y fresca","006","LALA, ULTRAPASTEURIZADA, LIGHT, BOTE DE 1 LT                ","25","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","11 Leche pasteurizada y fresca","036","Leche pasteurizada y fresca","007","ALPURA, SABORIZADA, SABOR CHOCOLATE, BOTE DE 1 LT           ","27.5","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","11 Leche pasteurizada y fresca","036","Leche pasteurizada y fresca","008","LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT                    ","21.7","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","11 Leche pasteurizada y fresca","036","Leche pasteurizada y fresca","009","NUTRILECHE, RECONSTITUIDA, ENTERA, BOTE DE 1 LT             ","22","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.4. Leche, derivados de leche y huevo","11 Leche pasteurizada y fresca","036","Leche pasteurizada y fresca","010","ALPURA, PASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT            ","21.9","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","001","1-2-3, ACEITE, DE CANOLA Y/O GIRASOL, BOTELLA DE 1 LT       ","45.8","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","002","NUTRIOLI, ACEITE, DE SOYA, BOTELLA DE 946 ML                ","45.61","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","003","MI TIENDA DEL AHORRO MP, ACEITE, MIXTO,  BOTELLA DE 850 ML  ","36.85","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","004","NUTRIOLI, ACEITE, DE SOYA, BOTELLA DE 800 ML                ","58.75","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","005","AVE, ACEITE, DE MAIZ, VEGETAL, BOTELLA DE 850 ML            ","41.18","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","006","CRISTAL, ACEITE, MIXTO, BOTELLA DE 500 ML                   ","48","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","007","MP, GRASA, MARGARINA, BARRA DE 190 GR                       ","140.81","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","008","AVE, ACEITE, VEGETAL, BOTELLA DE 850 ML                     ","44.71","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","009","AVE, ACEITE, VEGETAL, BOTELLA DE 900 ML                     ","31.74","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","010","1-2-3, ACEITE, MIXTO, BOTELLA DE 1 LT                       ","51","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.5. Aceites y grasas comestibles","15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","011","1-2-3, ACEITE, DE CANOLA Y/O GIRASOL, BOTELLA DE 500 ML     ","50","1","LT    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","001","HASS, A GRANEL                                              ","69","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","002","HASS, A GRANEL                                              ","74.9","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","003","HASS, A GRANEL                                              ","92.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","004","HASS, A GRANEL                                              ","120","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","005","HASS, A GRANEL                                              ","56.4","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","006","HASS, A GRANEL                                              ","50.93","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","007","HASS, A GRANEL                                              ","96.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","008","HASS, A GRANEL                                              ","85.35","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","009","HASS, A GRANEL                                              ","64.99","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","010","HASS, A GRANEL                                              ","83.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","046","Aguacate","011","HASS, A GRANEL                                              ","69.65","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","001","AMARILLO, CHIHUAHUA, A GRANEL                               ","65","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","002","AMARILLO, IMPORTADO, A GRANEL                               ","101.95","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","003","PRISCO, A GRANEL                                            ","99.9","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","004","MELOCOTON, WAGNER, A GRANEL                                 ","100","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","005","PRISCO, A GRANEL                                            ","80","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","006","PRISCO, A GRANEL                                            ","83.25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","007","PRISCO, A GRANEL                                            ","88.9","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","008","MELOCOTON, AMERICANO, A GRANEL                              ","122","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","009","MELOCOTON, AMERICANO, A GRANEL                              ","94.9","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","010","PRISCO, A GRANEL                                            ","70","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","011","PRISCO, A GRANEL                                            ","95.49","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","012","MELOCOTON, A GRANEL                                         ","121.55","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","013","NECTARINA, A GRANEL                                         ","61.15","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","047","Durazno","014","MELOCOTON,  A GRANEL                                        ","90.1","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","001","A GRANEL                                                    ","37.9","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","002","A GRANEL                                                    ","42.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","003","A GRANEL                                                    ","43.74","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","004","A GRANEL                                                    ","33","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","005","A GRANEL                                                    ","39.48","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","006","A GRANEL                                                    ","39.13","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","007","A GRANEL                                                    ","34.4","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","008","A GRANEL                                                    ","30.15","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","001","AGRIO, A GRANEL                                             ","66.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","002","AGRIO, A GRANEL                                             ","73.7","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","003","AGRIO, A GRANEL                                             ","75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","004","AGRIO, A GRANEL                                             ","91.25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","005","AGRIO, A GRANEL                                             ","71.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","006","AGRIO, A GRANEL                                             ","74.95","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","007","AGRIO, A GRANEL                                             ","53.15","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","008","AGRIO, A GRANEL                                             ","72.4","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","009","AGRIO, A GRANEL                                             ","67.4","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","010","AGRIO, A GRANEL                                             ","96.25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","011","AGRIO, A GRANEL                                             ","73.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","012","AGRIO, A GRANEL                                             ","74.99","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","013","AGRIO, A GRANEL                                             ","75.4","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","014","AGRIO, A GRANEL                                             ","67","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","001","GOLDEN DELICIOUS, A GRANEL                                  ","51.9","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","002","RED DELICIOUS, A GRANEL                                     ","59.93","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","003","GOLDEN DELICIOUS, A GRANEL                                  ","59.9","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","004","GOLDEN DELICIOUS, A GRANEL                                  ","72.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","005","RED DELICIOUS, A GRANEL                                     ","55.46","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","006","GOLDEN, SIERRA,  A GRANEL                                   ","45","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","007","GALA, A GRANEL                                              ","61.74","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","008","STARKING, A GRANEL                                          ","43.65","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","009","GOLDEN DELICIOUS, A GRANEL                                  ","83.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","010","GOLDEN DELICIOUS, A GRANEL                                  ","50","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","001","CHINO, A GRANEL                                             ","31.65","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","002","CHINO, A GRANEL                                             ","33","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","003","CHINO, A GRANEL                                             ","32.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","004","CHINO, A GRANEL                                             ","25.71","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","005","CHINO, A GRANEL                                             ","27","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","05","Monterrey, N.L.","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","006","CHINO, A GRANEL                                             ","31.4","1","KG    ",""
